Time,CoCIN,CoCOUT,CoHIN,CoHOUT,ConCIN, ConCOUT, ConHIN, ConHOUT,SiCIN, SiCOUT, SiHIN, SiHOUT,MPCIN, MPCOUT,MPHIN, MPHOUT, BEND 1, BEND 3
2645.222,6.281,15.169,36.012,27.294,6.319,15,35.967,25.819,6.568,12.202,34.963,31.958,6.434,18.44,35.342,25.611,0.568,0.512
2646.222,6.249,15.169,36.043,27.263,6.319,14.968,35.967,25.913,6.599,12.234,34.932,31.958,6.434,18.408,35.311,25.611,0.568,0.512
2647.222,6.249,15.169,36.043,27.263,6.319,14.968,35.936,25.819,6.568,12.234,34.963,31.958,6.402,18.408,35.311,25.58,0.568,0.512
2648.222,6.249,15.138,36.012,27.294,6.288,14.968,35.967,25.725,6.568,12.265,34.963,31.926,6.402,18.377,35.311,25.611,0.568,0.512
2649.222,6.281,15.138,36.043,27.294,6.351,14.968,35.936,25.725,6.568,12.234,34.963,31.958,6.434,18.377,35.311,25.611,0.568,0.513
2650.222,6.249,15.138,36.043,27.294,6.319,15,35.967,25.819,6.568,12.265,34.932,31.926,6.434,18.408,35.311,25.611,0.568,0.512
2651.222,6.249,15.138,36.012,27.263,6.319,14.968,35.967,25.788,6.536,12.234,34.963,31.958,6.434,18.408,35.311,25.58,0.567,0.512
2652.222,6.249,15.169,36.043,27.2,6.319,15,35.967,25.694,6.599,12.265,34.995,31.958,6.434,18.408,35.342,25.58,0.567,0.512
2653.222,6.281,15.169,36.075,27.231,6.319,14.968,36.03,25.568,6.568,12.265,34.995,31.958,6.402,18.408,35.342,25.611,0.567,0.512
2654.222,6.249,15.138,36.075,27.263,6.319,14.968,35.999,25.6,6.568,12.265,34.995,31.958,6.402,18.44,35.373,25.58,0.567,0.513
2655.222,6.281,15.138,36.075,27.294,6.319,15,35.999,25.694,6.568,12.234,34.963,31.958,6.465,18.44,35.342,25.58,0.567,0.512
2656.222,6.249,15.138,36.043,27.263,6.288,15,35.967,25.788,6.568,12.265,34.995,31.958,6.434,18.408,35.342,25.58,0.568,0.513
2657.222,6.249,15.138,36.075,27.294,6.319,15,35.999,25.756,6.599,12.265,34.995,31.958,6.434,18.408,35.311,25.58,0.568,0.513
2658.222,6.249,15.138,36.043,27.294,6.319,14.968,35.936,25.819,6.568,12.234,34.932,31.958,6.434,18.377,35.311,25.58,0.568,0.513
2659.222,6.218,15.138,36.012,27.357,6.319,14.968,35.936,25.756,6.568,12.234,34.963,31.989,6.434,18.408,35.311,25.611,0.568,0.513
2660.222,6.218,15.138,36.012,27.325,6.319,14.968,35.967,25.756,6.568,12.265,34.963,31.958,6.434,18.408,35.311,25.58,0.568,0.512
2661.222,6.218,15.169,36.043,27.325,6.288,14.968,35.936,25.662,6.599,12.234,34.963,31.958,6.402,18.44,35.311,25.611,0.57,0.513
2662.222,6.249,15.138,36.012,27.357,6.319,14.968,35.936,25.819,6.568,12.265,34.963,31.958,6.465,18.408,35.311,25.611,0.57,0.513
2663.222,6.249,15.169,36.043,27.357,6.351,14.968,35.967,25.819,6.568,12.265,34.963,31.926,6.434,18.408,35.342,25.611,0.57,0.513
2664.222,6.249,15.169,36.043,27.357,6.351,14.968,35.967,25.819,6.568,12.265,34.963,31.926,6.434,18.377,35.311,25.611,0.57,0.513
2665.222,6.218,15.169,36.043,27.357,6.319,14.968,35.967,25.85,6.599,12.265,34.963,31.926,6.402,18.377,35.311,25.58,0.57,0.513
2666.222,6.281,15.138,36.043,27.357,6.319,14.968,35.967,25.788,6.568,12.297,34.932,31.926,6.434,18.408,35.342,25.611,0.57,0.513
2667.222,6.249,15.138,36.075,27.357,6.319,15,35.967,25.756,6.568,12.265,34.995,31.926,6.434,18.377,35.342,25.58,0.57,0.513
2668.222,6.249,15.138,36.043,27.294,6.351,14.968,35.967,25.694,6.568,12.265,34.963,31.926,6.434,18.377,35.342,25.58,0.57,0.513
2669.222,6.249,15.106,36.075,27.263,6.319,15,35.967,25.725,6.599,12.234,34.995,31.926,6.434,18.377,35.342,25.611,0.569,0.513
2670.222,6.281,15.106,36.043,27.263,6.319,14.968,35.936,25.756,6.568,12.297,34.995,31.926,6.434,18.377,35.311,25.58,0.569,0.513
2671.222,6.218,15.138,36.043,27.231,6.319,14.968,35.967,25.756,6.568,12.265,34.963,31.926,6.402,18.346,35.311,25.611,0.569,0.513
2672.222,6.249,15.106,36.043,27.231,6.319,14.968,35.967,25.756,6.568,12.265,34.963,31.926,6.434,18.346,35.342,25.611,0.57,0.513
2673.222,6.249,15.138,36.043,27.263,6.351,14.968,35.967,25.819,6.568,12.265,34.995,31.926,6.434,18.408,35.342,25.611,0.57,0.513
2674.222,6.249,15.138,36.075,27.263,6.319,14.968,35.967,25.788,6.568,12.265,34.963,31.926,6.434,18.377,35.311,25.611,0.57,0.513
2675.222,6.249,15.106,36.043,27.294,6.319,15,35.967,25.725,6.599,12.265,34.963,31.926,6.434,18.377,35.342,25.611,0.57,0.513
2676.222,6.249,15.138,36.075,27.263,6.351,14.968,35.967,25.788,6.599,12.265,34.995,31.926,6.402,18.377,35.342,25.611,0.57,0.513
2677.222,6.249,15.169,36.043,27.2,6.319,15,35.967,25.819,6.568,12.297,34.995,31.926,6.465,18.346,35.311,25.611,0.569,0.513
2678.222,6.249,15.169,36.043,27.231,6.319,14.968,35.967,25.788,6.568,12.265,34.963,31.926,6.434,18.346,35.311,25.611,0.569,0.513
2679.222,6.249,15.138,36.043,27.263,6.319,14.968,35.936,25.788,6.568,12.265,34.963,31.926,6.434,18.346,35.311,25.611,0.57,0.513
2680.222,6.249,15.169,36.012,27.263,6.351,14.968,35.936,25.788,6.568,12.265,34.963,31.926,6.434,18.346,35.311,25.611,0.57,0.513
2681.222,6.249,15.138,36.012,27.294,6.351,15,35.936,25.756,6.568,12.265,34.963,31.895,6.434,18.377,35.342,25.611,0.57,0.513
2682.222,6.249,15.169,36.043,27.294,6.319,14.968,35.967,25.819,6.568,12.265,34.963,31.926,6.402,18.346,35.342,25.642,0.569,0.514
2683.222,6.249,15.138,36.043,27.325,6.319,15,36.03,25.756,6.568,12.265,34.963,31.895,6.434,18.346,35.342,25.611,0.568,0.513
2684.222,6.249,15.169,36.043,27.325,6.351,15,35.999,25.85,6.568,12.265,34.995,31.926,6.434,18.314,35.342,25.58,0.568,0.513
2685.222,6.249,15.138,36.075,27.294,6.288,15.031,35.967,25.788,6.568,12.297,34.995,31.926,6.434,18.314,35.342,25.611,0.569,0.513
2686.222,6.249,15.138,36.075,27.294,6.351,15.063,35.967,25.694,6.568,12.265,34.995,31.926,6.434,18.377,35.311,25.58,0.569,0.513
2687.222,6.249,15.138,36.075,27.325,6.351,15.031,35.999,25.568,6.568,12.265,34.995,31.926,6.434,18.346,35.311,25.611,0.57,0.513
2688.222,6.249,15.138,36.043,27.325,6.351,15,35.936,25.568,6.568,12.265,34.963,31.958,6.434,18.377,35.311,25.611,0.57,0.514
2689.222,6.249,15.138,36.012,27.325,6.351,15.063,35.967,25.631,6.568,12.265,34.995,31.926,6.434,18.408,35.342,25.611,0.57,0.514
2690.222,6.249,15.138,36.043,27.325,6.319,15,35.967,25.631,6.568,12.265,34.963,31.958,6.434,18.408,35.342,25.611,0.569,0.514
2691.222,6.249,15.169,36.075,27.357,6.351,15,35.999,25.662,6.568,12.265,34.995,31.958,6.434,18.408,35.311,25.611,0.568,0.514
2692.222,6.249,15.169,36.043,27.388,6.319,15,35.967,25.85,6.599,12.265,34.995,31.926,6.434,18.408,35.311,25.611,0.568,0.514
2693.222,6.281,15.169,36.075,27.388,6.319,15.031,35.936,25.85,6.599,12.265,34.963,31.926,6.434,18.408,35.342,25.58,0.568,0.513
2694.222,6.249,15.169,36.075,27.357,6.319,15,35.967,25.662,6.536,12.265,34.963,31.958,6.434,18.471,35.311,25.611,0.568,0.513
2695.223,6.281,15.169,36.012,27.388,6.319,15.063,35.936,25.631,6.568,12.297,34.995,31.926,6.465,18.408,35.311,25.611,0.568,0.513
2696.223,6.281,15.201,36.043,27.388,6.319,15.031,35.967,25.694,6.568,12.265,34.995,31.895,6.434,18.408,35.311,25.611,0.57,0.514
2697.223,6.281,15.169,36.043,27.388,6.351,15.063,35.967,25.819,6.568,12.265,34.995,31.895,6.465,18.408,35.311,25.642,0.57,0.513
2698.223,6.249,15.169,36.043,27.325,6.319,15.031,35.967,25.85,6.536,12.297,34.963,31.926,6.434,18.377,35.311,25.611,0.57,0.514
2699.223,6.281,15.169,36.043,27.325,6.351,15,35.936,25.756,6.568,12.265,34.963,31.926,6.434,18.377,35.279,25.611,0.57,0.514
2700.224,6.281,15.201,36.012,27.294,6.319,15.031,35.936,25.725,6.599,12.265,34.963,31.926,6.434,18.377,35.311,25.611,0.57,0.514
2701.224,6.249,15.201,36.012,27.325,6.351,15.031,35.967,25.725,6.568,12.265,34.963,31.926,6.434,18.408,35.342,25.611,0.57,0.514
2702.224,6.281,15.169,36.043,27.325,6.319,15.031,35.967,25.756,6.568,12.265,34.963,31.926,6.434,18.408,35.342,25.611,0.57,0.515
2703.225,6.281,15.201,36.043,27.325,6.351,15.031,35.936,25.756,6.568,12.297,34.995,31.958,6.434,18.408,35.311,25.611,0.57,0.514
2704.225,6.281,15.201,36.043,27.294,6.319,15.031,35.967,25.85,6.599,12.297,34.963,31.958,6.434,18.408,35.342,25.611,0.57,0.514
2705.225,6.281,15.201,36.043,27.294,6.351,15,35.936,25.913,6.568,12.265,34.995,31.926,6.434,18.408,35.311,25.611,0.569,0.515
2706.225,6.281,15.201,36.012,27.294,6.319,15,35.967,25.913,6.568,12.297,34.995,31.926,6.434,18.377,35.342,25.611,0.569,0.515
2707.225,6.281,15.169,36.043,27.263,6.319,15,35.967,25.913,6.568,12.297,34.995,31.926,6.434,18.377,35.311,25.611,0.57,0.514
2708.225,6.249,15.169,36.075,27.263,6.351,15,35.967,25.944,6.568,12.297,34.995,31.926,6.434,18.408,35.342,25.611,0.57,0.515
2709.225,6.281,15.201,36.075,27.263,6.351,14.968,35.967,26.007,6.568,12.265,34.995,31.926,6.434,18.44,35.311,25.642,0.57,0.515
2710.225,6.281,15.201,36.043,27.294,6.351,15,35.967,25.882,6.599,12.265,34.995,31.926,6.465,18.408,35.311,25.611,0.57,0.515
2711.225,6.249,15.201,36.043,27.294,6.319,15,35.999,25.756,6.568,12.265,34.995,31.926,6.465,18.44,35.373,25.642,0.57,0.515
2712.225,6.281,15.201,36.043,27.294,6.319,14.968,35.967,25.694,6.568,12.297,34.995,31.926,6.402,18.44,35.311,25.642,0.571,0.515
2713.225,6.281,15.201,36.043,27.263,6.319,14.968,35.967,25.756,6.536,12.265,34.995,31.926,6.434,18.44,35.311,25.642,0.571,0.514
2714.225,6.281,15.201,36.043,27.263,6.319,15,35.936,25.819,6.568,12.265,34.963,31.926,6.465,18.408,35.311,25.642,0.571,0.515
2715.225,6.281,15.201,36.043,27.263,6.351,15,35.967,25.819,6.568,12.297,34.995,31.958,6.465,18.44,35.311,25.642,0.571,0.515
2716.225,6.281,15.169,36.043,27.263,6.382,15,35.936,25.882,6.568,12.265,34.963,31.926,6.465,18.377,35.311,25.642,0.571,0.515
2717.225,6.281,15.201,36.012,27.294,6.319,14.968,35.967,25.85,6.568,12.265,34.963,31.926,6.434,18.377,35.311,25.611,0.571,0.515
2718.225,6.249,15.201,36.012,27.263,6.351,15,35.967,25.882,6.568,12.297,34.963,31.926,6.434,18.408,35.311,25.611,0.571,0.515
2719.225,6.281,15.201,36.012,27.2,6.351,15,35.967,25.913,6.568,12.265,34.995,31.926,6.465,18.408,35.342,25.611,0.571,0.515
2720.225,6.281,15.201,36.075,27.169,6.351,14.968,35.967,25.944,6.568,12.297,34.995,31.926,6.465,18.44,35.311,25.611,0.571,0.515
2721.225,6.281,15.201,36.075,27.169,6.351,14.968,35.936,26.038,6.568,12.265,34.963,31.926,6.465,18.408,35.342,25.642,0.571,0.515
2722.225,6.281,15.201,36.043,27.169,6.351,14.968,35.967,25.976,6.568,12.265,34.963,31.958,6.465,18.44,35.342,25.611,0.571,0.515
2723.225,6.281,15.201,36.043,27.2,6.351,14.968,35.967,25.85,6.568,12.297,34.995,31.926,6.434,18.408,35.342,25.642,0.571,0.515
2724.225,6.281,15.201,36.075,27.2,6.319,15,35.999,25.85,6.568,12.265,34.995,31.926,6.434,18.44,35.311,25.611,0.57,0.515
2725.225,6.281,15.201,36.043,27.231,6.351,14.968,35.967,25.913,6.568,12.297,34.995,31.926,6.434,18.44,35.342,25.611,0.571,0.515
2726.225,6.281,15.232,36.043,27.2,6.351,15,35.967,25.788,6.568,12.265,35.026,31.958,6.434,18.408,35.342,25.611,0.571,0.515
2727.225,6.281,15.232,36.043,27.263,6.351,15,35.967,25.882,6.568,12.297,35.026,31.926,6.465,18.408,35.342,25.611,0.571,0.515
2728.225,6.281,15.201,36.075,27.231,6.351,15,35.967,25.788,6.568,12.265,34.995,31.958,6.465,18.408,35.342,25.611,0.572,0.516
2729.225,6.281,15.201,36.075,27.231,6.351,15,35.999,25.819,6.568,12.297,35.026,31.958,6.434,18.377,35.342,25.611,0.573,0.515
2730.225,6.281,15.201,36.075,27.231,6.351,15,35.967,25.819,6.568,12.297,34.995,31.958,6.434,18.377,35.373,25.642,0.573,0.515
2731.225,6.281,15.201,36.043,27.263,6.351,14.968,35.936,25.788,6.568,12.297,34.963,31.989,6.434,18.377,35.311,25.642,0.573,0.515
2732.225,6.281,15.232,36.043,27.294,6.351,14.968,35.936,25.85,6.599,12.265,34.963,31.958,6.465,18.408,35.311,25.611,0.573,0.515
2733.225,6.281,15.232,36.012,27.294,6.351,14.968,35.936,25.913,6.568,12.297,34.995,31.989,6.465,18.408,35.311,25.642,0.573,0.515
2734.225,6.281,15.201,36.043,27.294,6.351,14.968,35.936,25.819,6.568,12.297,34.995,31.958,6.465,18.408,35.311,25.611,0.573,0.515
2735.225,6.281,15.232,36.043,27.263,6.351,14.937,35.967,25.819,6.599,12.297,34.995,31.926,6.465,18.408,35.342,25.611,0.571,0.515
2736.225,6.281,15.232,36.043,27.294,6.351,14.968,35.967,25.725,6.568,12.265,34.995,31.958,6.434,18.408,35.311,25.642,0.571,0.515
2737.225,6.281,15.232,36.043,27.263,6.351,14.968,35.936,25.725,6.568,12.297,34.963,31.926,6.434,18.408,35.311,25.642,0.571,0.515
2738.225,6.281,15.169,36.012,27.263,6.351,14.968,35.967,25.85,6.568,12.297,34.963,31.926,6.434,18.377,35.342,25.642,0.571,0.515
2739.225,6.281,15.201,36.043,27.231,6.351,14.968,35.967,25.944,6.568,12.297,35.026,31.926,6.465,18.408,35.342,25.611,0.57,0.515
2740.225,6.281,15.201,36.043,27.263,6.351,14.968,35.999,25.976,6.568,12.297,35.026,31.926,6.465,18.408,35.342,25.642,0.57,0.515
2741.225,6.281,15.201,36.075,27.263,6.351,14.937,35.999,26.038,6.599,12.297,34.995,31.926,6.496,18.408,35.342,25.642,0.57,0.515
2742.225,6.249,15.169,36.075,27.294,6.319,14.968,35.967,25.976,6.568,12.297,34.995,31.958,6.465,18.377,35.311,25.642,0.57,0.516
2743.225,6.281,15.232,36.075,27.263,6.351,15,35.999,25.819,6.568,12.297,35.026,31.958,6.465,18.408,35.342,25.611,0.57,0.515
2744.225,6.281,15.201,36.075,27.294,6.351,15,35.999,25.882,6.536,12.328,35.026,31.926,6.465,18.408,35.373,25.611,0.57,0.516
2745.225,6.281,15.201,36.106,27.294,6.382,15,35.999,25.756,6.568,12.297,35.026,31.926,6.496,18.471,35.342,25.642,0.571,0.516
2746.225,6.281,15.201,36.075,27.263,6.351,15,35.967,25.756,6.568,12.297,34.995,31.926,6.465,18.44,35.311,25.642,0.571,0.516
2747.225,6.344,15.169,36.075,27.325,6.351,15,35.936,25.788,6.536,12.297,34.995,31.926,6.434,18.44,35.311,25.642,0.571,0.516
2748.225,6.281,15.169,36.043,27.357,6.351,15,35.936,25.819,6.568,12.297,34.995,31.958,6.496,18.44,35.311,25.642,0.571,0.516
2749.225,6.312,15.201,36.043,27.357,6.351,15,35.936,25.976,6.568,12.328,34.963,31.958,6.465,18.408,35.311,25.642,0.57,0.516
2750.225,6.281,15.201,36.012,27.325,6.351,14.968,35.967,26.038,6.568,12.297,34.963,31.926,6.465,18.408,35.311,25.674,0.57,0.516
2751.225,6.281,15.201,36.012,27.325,6.351,14.968,35.967,26.038,6.568,12.328,34.963,31.895,6.465,18.377,35.311,25.642,0.571,0.516
2752.225,6.312,15.201,36.043,27.294,6.351,14.968,35.967,25.944,6.568,12.328,34.995,31.895,6.465,18.408,35.311,25.642,0.571,0.516
2753.225,6.312,15.232,36.012,27.294,6.351,14.968,35.967,25.85,6.568,12.328,34.995,31.895,6.465,18.377,35.342,25.674,0.572,0.515
2754.225,6.312,15.201,36.043,27.325,6.382,14.937,35.967,25.85,6.568,12.297,35.026,31.926,6.465,18.408,35.311,25.642,0.572,0.515
2755.225,6.281,15.232,36.043,27.263,6.351,14.968,35.967,25.819,6.568,12.297,35.026,31.926,6.496,18.408,35.342,25.642,0.571,0.515
2756.225,6.281,15.201,36.043,27.263,6.382,14.968,35.967,25.694,6.568,12.328,35.026,31.926,6.496,18.408,35.342,25.674,0.571,0.516
2757.225,6.312,15.232,36.075,27.263,6.351,14.968,35.999,25.788,6.599,12.328,35.026,31.926,6.434,18.471,35.342,25.642,0.571,0.516
2758.225,6.281,15.232,36.075,27.294,6.351,14.968,35.999,25.694,6.568,12.328,35.026,31.926,6.465,18.502,35.373,25.642,0.572,0.516
2759.225,6.281,15.232,36.075,27.294,6.351,15,35.999,25.756,6.568,12.328,35.026,31.926,6.496,18.44,35.342,25.642,0.571,0.516
2760.225,6.281,15.232,36.075,27.231,6.382,14.968,35.967,25.631,6.568,12.297,35.026,31.926,6.496,18.44,35.342,25.642,0.571,0.516
2761.225,6.281,15.263,36.075,27.263,6.382,15,35.967,25.6,6.599,12.297,35.026,31.958,6.465,18.471,35.342,25.642,0.572,0.516
2762.225,6.281,15.263,36.075,27.294,6.351,14.968,35.936,25.631,6.599,12.297,34.995,31.926,6.496,18.44,35.342,25.642,0.572,0.516
2763.225,6.281,15.232,36.075,27.294,6.351,15.031,35.967,25.6,6.568,12.297,34.995,31.895,6.434,18.471,35.311,25.674,0.573,0.516
2764.225,6.312,15.201,36.075,27.325,6.351,15,35.967,25.662,6.536,12.328,35.026,31.926,6.496,18.502,35.311,25.642,0.572,0.516
2765.225,6.312,15.263,36.106,27.325,6.382,14.968,35.967,25.725,6.568,12.328,34.995,31.926,6.465,18.471,35.342,25.642,0.573,0.516
2766.225,6.281,15.263,36.075,27.325,6.351,15,35.967,25.725,6.568,12.297,34.995,31.926,6.465,18.471,35.311,25.642,0.573,0.516
2767.225,6.312,15.232,36.075,27.294,6.382,15,35.936,25.819,6.568,12.328,34.995,31.958,6.465,18.502,35.311,25.642,0.572,0.516
2768.225,6.281,15.232,36.043,27.263,6.351,15,35.936,25.788,6.568,12.328,34.995,31.926,6.465,18.471,35.311,25.642,0.571,0.516
2769.225,6.312,15.232,36.043,27.231,6.351,14.968,35.967,25.756,6.568,12.297,34.995,31.958,6.496,18.471,35.342,25.642,0.571,0.516
2770.225,6.281,15.201,36.075,27.263,6.382,15,35.999,25.788,6.568,12.328,34.995,31.926,6.496,18.44,35.342,25.642,0.571,0.516
2771.226,6.281,15.232,36.075,27.294,6.351,14.968,35.999,25.85,6.599,12.328,35.026,31.958,6.465,18.471,35.342,25.642,0.572,0.516
2772.226,6.281,15.232,36.075,27.325,6.351,14.968,35.999,25.944,6.599,12.297,35.026,31.926,6.465,18.471,35.342,25.642,0.573,0.516
2773.226,6.281,15.232,36.075,27.357,6.382,14.968,35.999,25.882,6.568,12.297,35.026,31.958,6.496,18.471,35.342,25.642,0.573,0.516
2774.226,6.249,15.232,36.106,27.388,6.351,15,35.999,25.913,6.599,12.297,35.026,31.958,6.465,18.44,35.342,25.642,0.573,0.516
2775.226,6.249,15.201,36.075,27.357,6.351,15,35.999,25.819,6.568,12.328,35.058,31.926,6.465,18.471,35.373,25.642,0.573,0.516
2776.226,6.281,15.232,36.106,27.388,6.351,15.031,36.03,25.913,6.568,12.328,35.026,31.926,6.465,18.408,35.342,25.674,0.574,0.516
2777.226,6.281,15.201,36.075,27.325,6.351,15.031,35.999,25.913,6.568,12.328,35.058,31.958,6.496,18.471,35.342,25.674,0.573,0.516
2778.226,6.312,15.201,36.106,27.357,6.351,15.031,35.999,25.944,6.568,12.297,35.026,31.958,6.465,18.471,35.342,25.642,0.573,0.516
2779.226,6.281,15.232,36.075,27.325,6.351,15,35.999,25.944,6.568,12.36,35.026,31.958,6.465,18.44,35.342,25.642,0.573,0.516
2780.226,6.312,15.232,36.075,27.325,6.351,15,35.999,25.913,6.599,12.328,35.058,31.926,6.465,18.408,35.373,25.674,0.573,0.516
2781.226,6.281,15.232,36.075,27.357,6.351,15,35.999,25.913,6.599,12.328,35.058,31.926,6.496,18.377,35.342,25.674,0.573,0.516
2782.227,6.281,15.232,36.075,27.388,6.382,15,35.999,25.882,6.599,12.36,35.026,31.958,6.496,18.44,35.311,25.642,0.574,0.516
2783.227,6.281,15.201,36.075,27.388,6.382,15.031,35.999,25.976,6.568,12.328,34.995,31.958,6.496,18.44,35.342,25.674,0.574,0.516
2784.227,6.281,15.263,36.043,27.388,6.351,15.031,35.967,25.976,6.599,12.328,35.026,31.958,6.496,18.44,35.342,25.642,0.573,0.516
2785.227,6.281,15.263,36.043,27.388,6.351,15.031,35.967,25.913,6.568,12.328,35.026,31.926,6.496,18.44,35.342,25.642,0.573,0.516
2786.227,6.281,15.263,36.075,27.357,6.351,15,35.999,25.913,6.599,12.328,35.026,31.926,6.496,18.471,35.342,25.674,0.573,0.516
2787.227,6.281,15.263,36.075,27.357,6.351,15,35.999,25.913,6.568,12.36,35.026,31.926,6.496,18.471,35.342,25.674,0.573,0.516
2788.227,6.312,15.232,36.075,27.325,6.351,15,35.999,25.788,6.599,12.328,35.026,31.895,6.496,18.44,35.373,25.674,0.572,0.516
2789.227,6.281,15.263,36.075,27.357,6.382,15,35.999,25.756,6.599,12.328,35.026,31.926,6.465,18.44,35.373,25.674,0.572,0.516
2790.227,6.281,15.263,36.106,27.388,6.382,15,35.999,25.882,6.568,12.36,35.026,31.926,6.465,18.408,35.373,25.674,0.571,0.516
2791.227,6.281,15.263,36.106,27.357,6.351,15,35.999,25.882,6.568,12.328,35.026,31.926,6.465,18.44,35.311,25.642,0.571,0.516
2792.227,6.281,15.232,36.075,27.388,6.351,15.031,35.999,25.882,6.599,12.328,35.026,31.926,6.496,18.44,35.342,25.642,0.573,0.516
2793.227,6.281,15.263,36.075,27.388,6.351,15.031,36.03,25.819,6.599,12.328,35.026,31.926,6.465,18.408,35.373,25.642,0.572,0.516
2794.227,6.281,15.232,36.106,27.388,6.351,15.031,35.999,25.725,6.599,12.328,35.058,31.958,6.465,18.44,35.342,25.674,0.572,0.516
2795.227,6.281,15.232,36.075,27.419,6.351,15.031,36.03,25.725,6.599,12.36,35.058,31.926,6.496,18.471,35.373,25.674,0.572,0.516
2796.227,6.312,15.295,36.106,27.388,6.351,15,35.999,25.819,6.568,12.36,35.058,31.926,6.465,18.502,35.405,25.674,0.573,0.516
2797.227,6.281,15.263,36.106,27.325,6.319,15,36.03,25.788,6.568,12.36,35.058,31.958,6.434,18.471,35.373,25.642,0.572,0.516
2798.227,6.281,15.263,36.106,27.325,6.351,15,35.999,25.882,6.568,12.36,35.058,31.958,6.465,18.44,35.373,25.642,0.573,0.516
2799.227,6.281,15.295,36.138,27.357,6.351,14.968,35.999,25.944,6.568,12.328,35.026,31.958,6.465,18.44,35.342,25.674,0.573,0.516
2800.227,6.281,15.232,36.075,27.357,6.351,15.031,35.967,25.944,6.568,12.328,34.995,31.958,6.496,18.44,35.311,25.674,0.573,0.517
2801.227,6.281,15.263,36.075,27.388,6.351,15.031,35.999,25.944,6.599,12.36,34.995,31.958,6.496,18.471,35.342,25.674,0.573,0.516
2802.227,6.281,15.263,36.075,27.419,6.351,15.031,35.999,25.819,6.599,12.328,35.026,31.926,6.496,18.471,35.342,25.674,0.574,0.516
2803.227,6.281,15.263,36.075,27.357,6.351,15.031,35.999,25.756,6.599,12.36,35.058,31.926,6.465,18.502,35.373,25.674,0.573,0.516
2804.227,6.281,15.263,36.075,27.357,6.351,15,36.03,25.756,6.599,12.328,35.089,31.895,6.465,18.471,35.405,25.674,0.573,0.516
2805.227,6.249,15.295,36.075,27.357,6.351,15,36.03,25.725,6.568,12.36,35.058,31.958,6.496,18.44,35.373,25.642,0.573,0.517
2806.227,6.312,15.263,36.106,27.325,6.351,15.031,35.999,25.788,6.599,12.328,35.058,31.926,6.496,18.44,35.373,25.642,0.574,0.516
2807.227,6.281,15.263,36.075,27.325,6.351,15.031,36.03,25.913,6.599,12.36,35.026,31.926,6.465,18.44,35.342,25.642,0.573,0.516
2808.227,6.281,15.232,36.106,27.325,6.351,15,35.999,25.976,6.599,12.36,35.058,31.958,6.465,18.44,35.373,25.674,0.572,0.516
2809.227,6.281,15.232,36.106,27.325,6.351,15,35.999,25.913,6.599,12.328,35.058,31.958,6.496,18.44,35.373,25.674,0.573,0.516
2810.227,6.281,15.232,36.106,27.357,6.351,15.031,36.03,25.882,6.599,12.36,35.026,31.958,6.496,18.44,35.342,25.642,0.574,0.516
2811.227,6.281,15.232,36.075,27.388,6.351,15,35.999,25.976,6.568,12.36,35.058,31.958,6.465,18.471,35.373,25.674,0.574,0.517
2812.227,6.281,15.263,36.106,27.419,6.351,15.031,36.03,25.85,6.568,12.36,35.026,31.926,6.465,18.471,35.373,25.674,0.573,0.517
2813.227,6.249,15.232,36.075,27.357,6.351,15.063,35.999,25.976,6.568,12.36,35.058,31.926,6.465,18.471,35.342,25.674,0.574,0.517
2814.227,6.312,15.263,36.075,27.294,6.319,15.031,35.999,25.85,6.599,12.328,35.058,31.958,6.465,18.471,35.373,25.674,0.574,0.517
2815.228,6.281,15.263,36.075,27.231,6.351,15.063,35.999,25.85,6.568,12.36,35.058,31.926,6.465,18.471,35.373,25.705,0.574,0.517
2816.228,6.281,15.263,36.106,27.263,6.351,15.031,35.999,25.819,6.568,12.36,35.026,31.958,6.496,18.44,35.373,25.705,0.573,0.517
2817.228,6.249,15.263,36.106,27.231,6.351,15.031,36.03,25.819,6.568,12.36,35.058,31.958,6.496,18.471,35.405,25.674,0.573,0.516
2818.228,6.281,15.232,36.106,27.263,6.351,15.031,35.999,25.756,6.599,12.391,35.026,31.926,6.465,18.471,35.405,25.674,0.574,0.517
2819.228,6.312,15.263,36.075,27.325,6.382,14.968,36.03,25.819,6.568,12.36,35.058,31.926,6.465,18.502,35.405,25.674,0.575,0.517
